Product naam;Prijs;Categorie;Sector*;Merk;Maten;Kleuren;Product foto;Product beschrijving;EAN
Blaklader Veiligheidschoen 2455 S3 Hoog BOA;€ 163,34;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;47;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072018/0072018_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072018/0072018_1_Large.jpg;"Blaklader

Een duurzame hoge veiligheidsschoen met een membraan die je droog houdt in natte omgevingen. Deze veiligheidsschoen is gemaakt van glad, hoogwaardig volnerfleer voor het beste comfort. Met een textiele anti-perforatie bescherming, een aluminium neus en een TPU verstevigd teen- en hielgedeelte, is de schoen gemaakt voor zware omstandigheden. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. Het PU-membraan houdt je de hele dag droog en de Freelock maakt het gemakkelijk om in en uit de schoenen te springen. Het meest geschikt voor buitenwerk in bouw en constructie, transport, onderhoud, reparatie en bediening. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

VOERING:
Membraan

BOVENSTUK:
Volnerf leer

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterbestendig

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509779316
Blaklader Veiligheidschoen 2455 S3 Hoog BOA;€ 163,34;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;48;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072018/0072018_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072018/0072018_1_Large.jpg;"Blaklader

Een duurzame hoge veiligheidsschoen met een membraan die je droog houdt in natte omgevingen. Deze veiligheidsschoen is gemaakt van glad, hoogwaardig volnerfleer voor het beste comfort. Met een textiele anti-perforatie bescherming, een aluminium neus en een TPU verstevigd teen- en hielgedeelte, is de schoen gemaakt voor zware omstandigheden. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. Het PU-membraan houdt je de hele dag droog en de Freelock maakt het gemakkelijk om in en uit de schoenen te springen. Het meest geschikt voor buitenwerk in bouw en constructie, transport, onderhoud, reparatie en bediening. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

VOERING:
Membraan

BOVENSTUK:
Volnerf leer

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterbestendig

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509779323
Blaklader Veiligheidschoen 2451 S3 Laag BOA;€ 144,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;42;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072014/0072014_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072014/0072014_1_Large.jpg;"Blaklader

Een hoogwaardige veiligheidsschoen met zeer hoge duurzaamheid en Freelock-functie uit de ELITE-collectie van Blåklader. Deze schoen is gemaakt van een duurzame en gladde microvezel en beschermt de voet op de beste manier met een aluminium neus, zachte anti-perforatie bescherming en met TPU versterkt teen- en hielgedeelte. Reflecterende details aan de zijkant en de hak maken jou en je schoenen zichtbaar. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. De schoenen zijn zeer geschikt voor vakmensen in de bouw, loodgieters, elektriciens en onderhoud. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Microfiber

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509778708
Blaklader Veiligheidschoen 2451 S3 Laag BOA;€ 144,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;43;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072014/0072014_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072014/0072014_1_Large.jpg;"Blaklader

Een hoogwaardige veiligheidsschoen met zeer hoge duurzaamheid en Freelock-functie uit de ELITE-collectie van Blåklader. Deze schoen is gemaakt van een duurzame en gladde microvezel en beschermt de voet op de beste manier met een aluminium neus, zachte anti-perforatie bescherming en met TPU versterkt teen- en hielgedeelte. Reflecterende details aan de zijkant en de hak maken jou en je schoenen zichtbaar. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. De schoenen zijn zeer geschikt voor vakmensen in de bouw, loodgieters, elektriciens en onderhoud. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Microfiber

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509778715
Blaklader Veiligheidschoen 2451 S3 Laag BOA;€ 144,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;44;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072014/0072014_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072014/0072014_1_Large.jpg;"Blaklader

Een hoogwaardige veiligheidsschoen met zeer hoge duurzaamheid en Freelock-functie uit de ELITE-collectie van Blåklader. Deze schoen is gemaakt van een duurzame en gladde microvezel en beschermt de voet op de beste manier met een aluminium neus, zachte anti-perforatie bescherming en met TPU versterkt teen- en hielgedeelte. Reflecterende details aan de zijkant en de hak maken jou en je schoenen zichtbaar. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. De schoenen zijn zeer geschikt voor vakmensen in de bouw, loodgieters, elektriciens en onderhoud. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Microfiber

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509778722
Blaklader Veiligheidschoen 2451 S3 Laag BOA;€ 144,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;45;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072014/0072014_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072014/0072014_1_Large.jpg;"Blaklader

Een hoogwaardige veiligheidsschoen met zeer hoge duurzaamheid en Freelock-functie uit de ELITE-collectie van Blåklader. Deze schoen is gemaakt van een duurzame en gladde microvezel en beschermt de voet op de beste manier met een aluminium neus, zachte anti-perforatie bescherming en met TPU versterkt teen- en hielgedeelte. Reflecterende details aan de zijkant en de hak maken jou en je schoenen zichtbaar. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. De schoenen zijn zeer geschikt voor vakmensen in de bouw, loodgieters, elektriciens en onderhoud. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Microfiber

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509778739
Blaklader Veiligheidschoen 2451 S3 Laag BOA;€ 144,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;46;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072014/0072014_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072014/0072014_1_Large.jpg;"Blaklader

Een hoogwaardige veiligheidsschoen met zeer hoge duurzaamheid en Freelock-functie uit de ELITE-collectie van Blåklader. Deze schoen is gemaakt van een duurzame en gladde microvezel en beschermt de voet op de beste manier met een aluminium neus, zachte anti-perforatie bescherming en met TPU versterkt teen- en hielgedeelte. Reflecterende details aan de zijkant en de hak maken jou en je schoenen zichtbaar. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. De schoenen zijn zeer geschikt voor vakmensen in de bouw, loodgieters, elektriciens en onderhoud. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Microfiber

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509778746
Blaklader Veiligheidschoen 2451 S3 Laag BOA;€ 144,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;47;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072014/0072014_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072014/0072014_1_Large.jpg;"Blaklader

Een hoogwaardige veiligheidsschoen met zeer hoge duurzaamheid en Freelock-functie uit de ELITE-collectie van Blåklader. Deze schoen is gemaakt van een duurzame en gladde microvezel en beschermt de voet op de beste manier met een aluminium neus, zachte anti-perforatie bescherming en met TPU versterkt teen- en hielgedeelte. Reflecterende details aan de zijkant en de hak maken jou en je schoenen zichtbaar. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. De schoenen zijn zeer geschikt voor vakmensen in de bouw, loodgieters, elektriciens en onderhoud. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Microfiber

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509778753
Blaklader Veiligheidschoen 2451 S3 Laag BOA;€ 144,53;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;48;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072014/0072014_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072014/0072014_1_Large.jpg;"Blaklader

Een hoogwaardige veiligheidsschoen met zeer hoge duurzaamheid en Freelock-functie uit de ELITE-collectie van Blåklader. Deze schoen is gemaakt van een duurzame en gladde microvezel en beschermt de voet op de beste manier met een aluminium neus, zachte anti-perforatie bescherming en met TPU versterkt teen- en hielgedeelte. Reflecterende details aan de zijkant en de hak maken jou en je schoenen zichtbaar. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. De schoenen zijn zeer geschikt voor vakmensen in de bouw, loodgieters, elektriciens en onderhoud. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Microfiber

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509778760
Blaklader Veiligheidschoen 2453 S3 Hoog BOA;€ 156,41;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;42;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072016/0072016_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072016/0072016_1_Large.jpg;"Blaklader

Een hoogwaardige veiligheidsschoen met zeer hoge duurzaamheid en Freelock-functie uit de ELITE-collectie van Blåkläder. Deze schoen is gemaakt van een duurzame en gladde microvezel en beschermt de voet op de beste manier met een aluminium neus, zachte anti-perforatie bescherming en met TPU versterkt teen- en hielgedeelte. Reflecterende details aan de zijkant en de hak maken jou en je schoenen zichtbaar. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. De schoenen zijn zeer geschikt voor vakmensen in de bouw, loodgieters, elektriciens en onderhoud. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Microfiber

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509778982
Blaklader Veiligheidschoen 2453 S3 Hoog BOA;€ 156,41;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;43;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072016/0072016_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072016/0072016_1_Large.jpg;"Blaklader

Een hoogwaardige veiligheidsschoen met zeer hoge duurzaamheid en Freelock-functie uit de ELITE-collectie van Blåkläder. Deze schoen is gemaakt van een duurzame en gladde microvezel en beschermt de voet op de beste manier met een aluminium neus, zachte anti-perforatie bescherming en met TPU versterkt teen- en hielgedeelte. Reflecterende details aan de zijkant en de hak maken jou en je schoenen zichtbaar. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. De schoenen zijn zeer geschikt voor vakmensen in de bouw, loodgieters, elektriciens en onderhoud. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Microfiber

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509778999
Blaklader Veiligheidschoen 2453 S3 Hoog BOA;€ 156,41;Schoenen;Bouw, Schoonmaak, Agrarisch, Beveiliging, Horeca, Detailhandel, Industrie, Sport &  Recreatie, Staalbouw, Zorg, Transport/Logistiek;Blaklader ;44;Zwart/Oranje;https://www.roerdink.nl/write/assets/modellen/0072016/0072016_0_Large.jpg, https://www.roerdink.nl/write/assets/modellen/0072016/0072016_1_Large.jpg;"Blaklader

Een hoogwaardige veiligheidsschoen met zeer hoge duurzaamheid en Freelock-functie uit de ELITE-collectie van Blåkläder. Deze schoen is gemaakt van een duurzame en gladde microvezel en beschermt de voet op de beste manier met een aluminium neus, zachte anti-perforatie bescherming en met TPU versterkt teen- en hielgedeelte. Reflecterende details aan de zijkant en de hak maken jou en je schoenen zichtbaar. De binnenzool, met anatomische ondersteuning, is gemaakt van een glad PU-materiaal bedekt met een textieloppervlak met een goede vochtopname. De schoenen zijn zeer geschikt voor vakmensen in de bouw, loodgieters, elektriciens en onderhoud. Damesleest in de maten 35-39.

HOOFDEIGENSCHAPPEN:
EN ISO 20345:2011

BOVENSTUK:
Microfiber

PASVORM:
Breed

ANTI-PERFORATIE BESCHERMING MATERIAAL:
Textiel

TEENBESCHERMING MATERIAAL:
Neus in aluminium

FUNCTIONALITEIT:
Freelock, Antistatische eigenschappen, ESD goedgekeurd (bevestigt met IEC 61340-5-1), Versterking van de hiel, Oliebestendige buitenzool, Schachtrand van polyester, Reflecterende details, Neusbescherming, Waterafstotend

BINNENZOOL MATERIAAL:
Textiel, zacht PU

ZOOL MATERIAAL:
PU-tussenzool, nylon schacht, rubberen buitenzool

VOERING MATERIAAL:
Polyester";7330509779002
